tweet_text,cyberbullying_type
"WHO DA FUCK HAS EBOUE'S TWITTER, THE DUMB FRESH NIGGER MONKEY! #SOGASSED #TeamNigeria",ethnicity
Fuck this nigger singer is a dumb douche. Fucking nigger. https://plus.google.com/102857646550641541530/posts/HeE7x6w6XGn,ethnicity
"“@user: Fuck Obama, stupid fucking nigger!” ARE YOU MAD DUMB BITCH ? MY PRESIDENT IS BLACK :)",ethnicity
"Still president doe. “@user: FUCK OBAMA, dumb ass nigger”",ethnicity
Some dumb fuck called nigger smh,ethnicity
Niggers are DUMB!! Fuck,ethnicity
@user fuck you dumb nigger,ethnicity
"I'm a dumb nigger , I fuck niggers",ethnicity
@user @user you cant untag ur ego dumb fuck i follow u dumb nigger,ethnicity
@user fuck u dumb niggers,ethnicity
@user u stupid ass dumb fuck nigger -.- not funny,ethnicity
U dumb nigger Fuck,ethnicity
Tweet me you dumb niggers fuck,ethnicity
@user fuck u. dumb nigger dick lover,ethnicity
@user: @user go fuck yourself dumb black nigger,ethnicity
@user @user fuck you dumb nigger .,ethnicity
@user fuck you dumb nigger,ethnicity
@user fuck you dumb stinky nigger,ethnicity
Fuck love sosa. Dumb ass nigger,ethnicity
“@user: FUCK DREW BREES!” fuckin dumb NIGGER!,ethnicity
"RT @user FUCK OBAMA, dumb ass nigger &lt;BITCH! KILL YOURSELF!!! NOWWWWW.",ethnicity
"smh ""@user: FUCK OBAMA, dumb ass nigger""",ethnicity
right dumb fuck!“@user: “@user Fucking Nigger won again.” Fuck u. Btchhh!”,ethnicity
"“@user: U mad? RT @user: FUCK OBAMA, dumb ass nigger” damn somebody mad!",ethnicity
NAH FUCK BAKER MAYFIELD DUMB ASS NIGGER,ethnicity
":| ""@user: FUCK OBAMA, dumb ass nigger""",ethnicity
dumb niggers FUCK EM,ethnicity
"“@user: ""You look dumb as fuck my nigger. "" Hahahah.”Bahahah this made me roll",ethnicity
@user: Dumb ignorant nigger smh RT @user Deion speech &gt;&gt;&gt;&gt;&gt; I have a dream- fuck dat,ethnicity
"RT @user: FOUR MORE YEARS HOE RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
@user: dumb ignorant fat nigger fuck angry swag.,ethnicity
"@user: FUCK OBAMA, dumb ass nigger Oh hoe",ethnicity
"“@user: @user @user @user maaaan let's GET DIS HOE!!!! RT @user: FUCK OBAMA, dumb ass nigger”",ethnicity
"“@user: FUCK OBAMA, dumb ass nigger” hang yourself",ethnicity
Nigger dumb is fuck,ethnicity
@user: I hope Barack Obama gets shot for being a black nigger. You are disgusting,ethnicity
@user @user fuck off dumb nigger.,ethnicity
** Kwaito broke down!!! Aaaaaaaaaah Dumb Fuck! Bona now the gay nigger is crying! #skeemsaam **,ethnicity
FUCK EVERY DUMB ASS BITCH N NIGGER THAT DOESNT LIKE ADELE! yuh fuckin stupidddddddddd! #Thatisall,ethnicity
Fuck off u dumb nigger,ethnicity
"“@user: FUCK OBAMA, dumb ass nigger” YOU SHOULD PRAY TONIGHT. ASK FOR FORGIVENESS .",ethnicity
Fuck you u dumb nigger — Ok Danny ;) http://ask.fm/a/30h4q76l,ethnicity
"GO SUCK A 1000000000000000 dick. ""@user: FUCK OBAMA, dumb ass nigger""",ethnicity
"Youre a joke RT ""@user: FUCK OBAMA, dumb ass nigger""",ethnicity
@user @user Fuck off you dumb kike loving nigger.,ethnicity
@user dumb fuck nigger,ethnicity
"-_____- ---------> ""@user: FUCK OBAMA, dumb ass nigger""",ethnicity
"@user: FUCK OBAMA, dumb ass nigger REALLI #RACISM",ethnicity
“@user: @user @user all niggers smell like shit and have dumb nigger names fuck niggers”&lt;&lt;SHE'S CUTE,ethnicity
@user Fuck off you dumb nigger,ethnicity
@user fuck you dumb nigger,ethnicity
You niggers sure are dumb as fuck,ethnicity
@user Fuck off you dumb nigger,ethnicity
DRUG SHIT NIGGERS THINKS BADASS TAKEOVER WORLD DEVICE MIKE SANDERS JT GIBSON FUCK DUMB AND DUMBER ARSONS PAT DUKE JONES,ethnicity
Fuck all dem dumb ass niger teachers at pass,ethnicity
"RT @user: #uAboutToGetMURKED “@user: FUCK OBAMA, dumb ass nigger”",ethnicity
CCISD where dumb fuck niggers decide to defend a murderer.,ethnicity
FUCK MY DUMB NIGGER LIFE,ethnicity
RT @user: RT @user @user dumb nigger LOL&lt;&lt;wut da fuck &lt;--whoa oh!,ethnicity
VOTE OG FIRST ONE OR UR MOMS A HOE,ethnicity
Fuck them dumb niggers.,ethnicity
@user fuck you dumb nigger,ethnicity
@user FUCK OFF U DUMB FUCKIN NIGGER,ethnicity
"@user: FUCK OBAMA, dumb ass nigger &lt; @user",ethnicity
@user fuck you ya dumb nigger,ethnicity
Im just a dumb ass nigger fuck,ethnicity
"“@user RT @user: FUCK OBAMA, dumb ass nigger” http://yfrog.com/h7acaakj",ethnicity
"I MEAN, HUMANS ARE STUPID, BUT BLACKS, LOLOLOLOLOLOL STUPID, IDIOTS, DUMB, LAME, NIGGERS, NIGGAS, POOR, AS A WHOLE, BROKEN, AND SLAVES""JAH""",ethnicity
i'd fuck amanda scotto. -dumb nigga,ethnicity
Fuck that nigger. damn dumb ass nigger. I hate niggers like him. #bitch,ethnicity
“@user: @user @user HAHAHAHA FUCK YOU DUMB ASS NIGGER. YOUR THE REASON US WHITES HATE BLACK PEOPLE”CHILL,ethnicity
"RT @user FUCK OBAMA, dumb ass nigger | YOU MAD?",ethnicity
"@user @user no?? RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
@user. Fuck you dumb ass nigger,ethnicity
@user @user @user fuck you you dumb nigger,ethnicity
"SO I GUESS U MAD.?! BITCH MOVE AROUND.! #OBAMA ALL DAY.! ""@user FUCK OBAMA, dumb ass nigger""",ethnicity
@user @user @user FOR WHAT SHIT FOR WAYNES FUCKING ATTITTUDE FUCK EVERYTHING MAKE BABY'S YOU DUMB FUCKING MONKEY NIGGER,ethnicity
"Suck Dick Bitch RT @user: Shutup bxtch ! RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
FUCKOFF U DUMB NIGGER FUCKING WHORE!!!. GO FUCK UR MOTHER IN THE ASSHOLE U SLUT FUCKING BITCH!!!,ethnicity
"“@user: RT @user: Bitch Get SHOT RT @user: FUCK OBAMA, dumb ass nigger” TWICE.",ethnicity
"“@user “@user FUCK OBAMA, dumb ass nigger””",ethnicity
"this bitch here ==> Zzzzz ""@user: FUCK OBAMA, dumb ass nigger""",ethnicity
"SUCK ME AND BARACK DICK BITCH!! RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
@user Fuck Obama youre just a dumb nigger,ethnicity
“@user: Dumb nigger. Fuck you.”,ethnicity
you dumb nigger go fuck urself,ethnicity
"“@user: FUCK OBAMA, dumb ass nigger” hater",ethnicity
"@user: FUCK OBAMA, dumb ass nigger LMAO! GOD STILL LOVES YOU, EVEN IF YOU ARE A DUMB BITCH! ^_^",ethnicity
RT @user: Fuck Obama care dumb nigger,ethnicity
"He musta fucked yo ma cuz u maaadddd RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
@user fuck up dumb e hoe go send more niggers your nudes,ethnicity
@user nigga I got class,ethnicity
"............RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
HELL NO DUMB STUPID BITCH TF WRONG WITH BETTER DEACTIVATE YO SHIT AGAIN DUMB LIL NIGGER LOLOLOLOL FUCK OFF CUNT,ethnicity
"«@user FUCK OBAMA, dumb ass nigger» get WITH it BITCH!!! OBAMA HOE",ethnicity
"#Dafuck bitch!!! RT @user: Bitch stfu .RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
Sebastien...you look dumb as fuck now...kys #nigger,ethnicity
Fuck you bitch dumb nigger,ethnicity
"“@user: FUCK OBAMA, dumb ass nigger” FUCK YOUR GRANDMOTHER &amp; HER ASHES",ethnicity
"BITCH YOU MAD AIN'T YOU.!!! #TEAMOBAMA Whhhhuuuudddduup.! RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
"EERP! #Obama2012 RT ""@user: FUCK OBAMA, dumb ass nigger""",ethnicity
@user fuck you dumb fucking sand nigger,ethnicity
Saw My Lil'Nigga @user Dis Mawning !,ethnicity
"RT @user: FUCK OBAMA, dumb ass nigger --- #MADWHITEPEOPLE",ethnicity
RT @user: Fuck you obama you dumb black nigger,ethnicity
"YOU MAD??????? OH...WHO CARES!!! RT @user FUCK OBAMA, dumb ass nigger",ethnicity
@user dumb fucking nigger! Fuck,ethnicity
"Girl FUCK YOU ! RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
@user avi is stupid as fuck. Dumb nigger lmfao.,ethnicity
"@user: FUCK OBAMA, dumb ass nigger Catch Fade ?",ethnicity
Some Nigger's Are Dumb Has Fuck ( @user ),ethnicity
"@user MOTHER FUCKING COCK SUCKING DUMB ASS MOTHER FUCK, I HATE THAT NIGGER MORE AND MORE EVERY STATUS MOTHER FUCKER ASS HOLE SHIT NIGGER",ethnicity
"Smfh RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
@user @user @user @user @user @user ASS HOLES AND EVIL WILL ALWAYS EXIST IF U DONT KNOW HOW TO DEAL WITH ABUSE AND NARCISSISTS MAYBE U SHOULD STUDY FIRST ITS EASY IF U KNOW WHAT UR DOING NO ONE HAS TO TOLERATE ABUSE FROM ANYONE EVER THEYRE EASILY HELPED TO LOOK STUPID,ethnicity
“@user: @user im drunk aSS fuck you dumb nigger faggot” you drew,ethnicity
@user: Fuck Obama care dumb nigger,ethnicity
gaurentee u cant nigger im not a dumb fuck,ethnicity
ur first one it just fits,ethnicity
Fuck Kobe... idgaf dumb sportsball nigger,ethnicity
"@user FUCK U BITCH, WHO WANTS 2 GO 2 JAIL OR DIE U DUMB FUCKING BITCH ASS PUSSY NIGGER, MARY JANE WE LOVE U, FUCK BAMBI,",ethnicity
"@user: “@user: FUCK OBAMA, dumb ass nigger” tweets like thisMake Yu Loose your Religion WWJD!!",ethnicity
#6wordstories FUCK ALL YOU DUMB ASS NIGGERS,ethnicity
"i Love You. RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
"Oh RT""@user: FUCK OBAMA, dumb ass nigger""",ethnicity
NIGGERS WITH AN ER I HATE YOU BITCHES SKSJSJDJDJ FUCK BUT WHY IS THIS ME @user DUMB ASSES FR,ethnicity
"“@user: FUCK OBAMA, dumb ass nigger” Df ?!",ethnicity
WHY DOES MY TWITTER DO THIS EVERY NIGHT DUMB BUTCHHHH FUCKING NIGGER FUCK,ethnicity
"@user: FUCK OBAMA, dumb ass nigger SIT YO LONG NECK ASS DOWN !",ethnicity
You look dumb as fuck my nigger.  Hahahah.,ethnicity
@user fuck no wtf you dumb nigger lover,ethnicity
@user Dumb Nigger Fuck! Its CELIBATE ! Illiterate Fuck Ass Nigger !,ethnicity
Do you like niggers or beaners better? — Stop being a dumb fuck http://ask.fm/a/2og6ep9p,ethnicity
"#Dizzamn!RT @user: ""@user: FUCK OBAMA, dumb ass nigger""Fuck yo mama bitch!",ethnicity
"Lmaoo ""@user: @user fuck u hatin on budden for u dumb nigger""",ethnicity
I HATE DUMB FUCK'N NIGGERS!!!!!!!,ethnicity
#FavoriteOFLine fuck u dumb nigger RT for fuck sakes,ethnicity
WHAT THE FUCK. SOME DUMB NIGGER LEGIT JUST KILLED DESEAN,ethnicity
"@user DEAR DUMB FUCK: BLACK PEOPLE ARE NOT NIGGERS. HECH, THEY ARE NOT EVEN BLACK. THEY HAVE DIFFERENT SKIN COLORS. FUCKIN RACIST",ethnicity
@user fuck you you dumb nigger,ethnicity
"You get no dick RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
"Rageeeeee RT @user: FUCK OBAMA, dumb ass nigger""",ethnicity
"BITCH GET PISSED ON!! YA DONE LOST YA MIND HOE! #OBAMANATION @user: FUCK OBAMA, dumb ass nigger",ethnicity
I swear you like seeing me pissed..... kay fuck you then.. dumb ass nigger,ethnicity
FUCK! @user: @user @user FUCK NICOLE HOLNESS! SHE'S A FUCKIN DUMB NIGGER BITCH THAT NEEDS TO GET LYNCHED!!!w,ethnicity
--&gt; https://t.co/uQZekzKb8D https://t.co/UQxvQP7Ls6,ethnicity
"chriss dumb, fat dumb fuck retardo nigger.",ethnicity
nigger dumb as fuck,ethnicity
"Money Over Dumb Bitches, L's Over Dem Fuck Niggers.",ethnicity
"Big dumb ass, fuck nigger",ethnicity
"@user: FUCK OBAMA, dumb ass nigger&lt;------ soooooooooooo . . . . . . Your upset ?",ethnicity
@user dumb nigger ya done fucked up. Bye bye fuck boy!,ethnicity
I keep losing followers. Fuck you dumb niggers.,ethnicity
FUCK LEBRON DUMB NIGGER.,ethnicity
FUCK NIGGERS FUCK DUMB BITCHES,ethnicity
You dumb fuck. Shit nigger.,ethnicity
DC GOVERNMENT AND DC MAYOR SITS RIGHTS THERE WHEN THIS BIG DUMB ASS NIGGER SAY I'M CRAZY IS SHIT BECAUSE I DON'T FUCK LITTLE KIDS. THAT'S MY AGREEMENT. WHAT'S HIS LOOK LIKE WHEN I ARGUING CHILD SEX TRAFFICKING.,ethnicity
Fuck you Terrell Suggs you dumb nigger,ethnicity
“@user: @user @user HAHAHAHA FUCK YOU DUMB ASS NIGGER. YOUR THE REASON US WHITES HATE BLACK PEOPLE” Attention Seekers be like.,ethnicity
"Ok RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
@user you dispute cause your a lil bitch go fuck your self nigger fucking awful cause you lose dumb detriment .,ethnicity
"@user: STINKY PUSSY ONCE AH MONTH BLEEDING HOE!! RT @user: FUCK OBAMA, dumb ass nigger lmaaoo",ethnicity
fuck are you saying dumb nigger,ethnicity
@user @user @user @user @user @user Nigger means ignorant you dumb fuck.,ethnicity
YEAH THEY MAD AS SHIT LMAO “@user YOU MAD ? RT @user: Fuck that dumb nigger Obama”,ethnicity
@user I HEARD YOU GOT KNOCKED THE FUCK OUT LOL!!!!!!!!! DUMB ASS NIGGER. TRICKS ARE FOR KIDS!!!!!!!!!!,ethnicity
@user @user SINCE WHEN AM I THE DUMB ONE? FUCK YOU KIKE NIGGER DICK SUCKING ASSHOLE REAMING RADIOACTIVE JAPANESE FAGGOTS!!,ethnicity
"K ""@user FUCK OBAMA, dumb ass nigger""",ethnicity
@user your a nigger dumb fuck,ethnicity
"You seem upset “@user FUCK OBAMA, dumb ass nigger”",ethnicity
"@user: FUCK OBAMA, dumb ass niggerrude!",ethnicity
"STUPID BITCH GO SWALLOW A SICK DICK! ""@user: FUCK OBAMA, dumb ass nigger""",ethnicity
Fuck you! You dumb nigger bitch!!,ethnicity
"FUCK YOU BITCH RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
@user fuck up dumb ass nigger,ethnicity
@user I didn't call you a nigger dumb fuck,ethnicity
"“@user: FUCK OBAMA, dumb ass nigger”. &lt;&lt;&lt; go drink some bleach",ethnicity
fuck some gucci.. niggers is DUMB.,ethnicity
@user @user FUCK YOU FOR TAKING AWAY MY COMMUNICATIONS YOU DUMB FUCKING NIGGERS NECK YOURSELF PUSSY'S,ethnicity
@user @user @user nigger you so high nigger die? you dumb fuck.,ethnicity
@user fuck Lincoln dumb nigger. Lover,ethnicity
RT @user: fuck some gucci.. niggers is DUMB.,ethnicity
@user @user @user wHO CARES ABOUT GIRLS OMFG THAT'S NOT THE FUCKING POINT U DUMB FUCK CARROT ASS BITCH FUCK NIGGER,ethnicity
"Fuck you bitch!!!! ""@user: Fuck that dumb nigger Obama""",ethnicity
@user @user @user Cause He's West Like Me Dumb Fuck Get Blocked Pussy Ass Nigger,ethnicity
@user I'm mixed you dumb fuck nigger,ethnicity
@user WHAT THE FUCK....SLAP THAT DUMB NIGGER BOI,ethnicity
"RT @user: FUCK OBAMA, dumb ass nigger (FUCK YOU)!!!!",ethnicity
"LOL RT @user: Klan members gangbang you often I'm guessing “@user: FUCK OBAMA, dumb ass nigger”",ethnicity
@user fuck you. You dumb nigger.,ethnicity
RT @user: @user @user YOU DUMB ASS NIGGER BITCH YOU GOT MY NIGGA FIRED! FUCK YO COTTON MOUTH PUSSY HOE!,ethnicity
@user K fuck you dumb nigger,ethnicity
“@user: ITALY FUCK OFF DUMB NIGGERS!!!!” omfg,ethnicity
Fuck Nieq and Braie. Them some dumb niggers,ethnicity
Fucking disgusting BLOCKING YALL BLACK ASS NIGGERS,ethnicity
@user fuck off you dumb nigger,ethnicity
Fuck you dumb nigger cunts RT @user: @user @user lmao tru,ethnicity
http://twitpic.com/bb03qw RT @user: Fuck that dumb nigger Obama,ethnicity
@user @user @user SANTA JUST *IS* WHITE,ethnicity
FUCK WITH KRISTEN DEANN ALDERSON TOOMBS DUMB FUCK SHIT NIGGER ASS BRING TOMKO JEFF GAYLORD HOLD ME BACK BANK ROBBER DRUGS IN JAIL,ethnicity
hahahahahah ma boy cbruh “@user: “@user: FUCK DREW BREES!” fuck you dumb nigger”,ethnicity
"@user I BET YOU DONT HAVE A GED OR H.S.D,YOU SOUTH NIGGERS IS DUMB AS FUCK",ethnicity
"“@user: FUCK OBAMA, dumb ass nigger” https://twitter.com/_MrTweetThat/status/266050413814505472/photo/1",ethnicity
"Suck some nigger dick becky “@user FUCK OBAMA, dumb ass nigger”",ethnicity
@user fuck me dumb nigger,ethnicity
"keep em comin! RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
"#spam-“@user: FUCK OBAMA, dumb ass nigger”",ethnicity
OMG!!!!!!!! SOMEONE NEEDS TO KILL THIS NIGGER!!!!!! AND PLEASE LYNCH SOULJAH DUMB FUCK FOR THIS SHIT PLEASE!!! http://tinyurl.com/2esa8p9,ethnicity
"“@user: FUCK OBAMA, dumb ass nigger” hahahaha you mad #2Termsssssss #OBAMA",ethnicity
"Def RETARDED RT""@user: NOT A QUESTION! U ARE MAD! ""@user: YOU MAD ? RT @user: Fuck that dumb nigger Obama""""",ethnicity
"@user: FUCK OBAMA, dumb ass nigger wooooooow",ethnicity
Fuck dumb niggers and there stupid ass driving..wtf dudeski,ethnicity
Going to ride wid my chopper friend dem!! Fuck u broke niggers an dumb bitchs skrr skrr u c me onda blocka!!,ethnicity
DRINK CUM AND EAT POOP YOU BITCH ASS FAGGOT FUCKING NIGGER WHITE POWER DUMB NIGGERS WHITE POWER RULES OVER YOU ALL BOW THE FUCK DOWN,ethnicity
Fuck these dumb niggers in here,ethnicity
FUCK THIS PIECE OF SHIT OBS DUMB NIGGER TWITCHALERTS!,ethnicity
"FUCK YOU DUMB ASS CRACKER RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
"BITCH KILL YOURSELF SLOWLY RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
"LOL HERE U GO THINKIN U KNOW SHIT BUT U DONT KNOW ANYTHING. LMAO NIGGA WANNA BE RIGHT SO BAD. PLENTY PLACES OPEN PAST 10:30, U WRONG.",ethnicity
"Fuck you man,fuck you, dumb nigger",ethnicity
"RT @user: FUCK OBAMA, dumb ass nigger http://lockerz.com/s/259504920",ethnicity
"@user: Obama fuck ya mama “@user: FUCK OBAMA, dumb ass nigger” OOOBBBAAAMMAAAAAAA!!!! THT NIGGER IS YOUR PRESIDENT!! LOL!!!",ethnicity
"White people like dis slut ---->>>> RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
"Fuck you niggers -KKK — Nice question, dumb cracker http://ask.fm/a/9mpfjm9n",ethnicity
DUMB FUCKING CUNT RANGERS PUSSY BITCH NIGGER FAGGOTS FUCK,ethnicity
@user dumb fuck nigger boy ass nigger ;),ethnicity
"@user LIE AGAIN YOU MOTHERFUCKING , SLURING , SHIT FACER , RACIST , NIGGER CALLING , DUMB FUCK !!",ethnicity
"@user: FUCK OBAMA, dumb ass nigger SHUT THE FUCK UP BITCH.",ethnicity
"@user: Hahaha yurrr maddddd RT @user: FUCK OBAMA, dumb ass niggerhell yeah she is lmfaoooo ahhhhh!!!!!",ethnicity
@user @user NIGGER YOU DUMB FUCK,ethnicity
"Lmfao “@user: Girl..... RT @user: FUCK OBAMA, dumb ass nigger”",ethnicity
"http://twitpic.com/baztab RT @user: RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
"@user: @user @user Woah woah Woah, chill out talkin like you dumb James... Wassup niggafuck yu bitch ass nigger",ethnicity
Fuck all u niggers,ethnicity
sum niggers are dumb as fuck!!,ethnicity
“@user: @user follow me back nigger” I did dumb fuck !,ethnicity
"@user fuck you?m, dumb nigger",ethnicity
@user @user I DOUBT SHE FUCKS DUMB NIGGERS LIKE YOU BOY!,ethnicity
Dumb Fuck spilling beer on me! Nigger must go home or just die now!,ethnicity
"O_o RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
Fuck you dumb ass nigger go KKK — http://ask.fm/a/2mj64ed2,ethnicity
"@user: FUCK OBAMA, dumb ass nigger bitch!",ethnicity
"Lmao :( RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
nigga i'm laying down tryna sleep get to bed dumb nigger fuck god damn you tweet like a straight hood nigger,ethnicity
"@user: FUCK OBAMA, dumb ass nigger GET OVER IT!!!!! Or KILL YOSELF!!!!",ethnicity
@user i'm a dumb nigger now&gt;:o ? Well fuck you then &gt;.&gt;ttt,ethnicity
"ANOTHER MAD ROMNEY FAN “@user: FUCK OBAMA, dumb ass nigger”",ethnicity
D'z niggers be dumb as fuck,ethnicity
"“@user: FUCK OBAMA, dumb ass nigger” your so irrelevant!",ethnicity
"Lol some niggers are dumb ey, fuck!!",ethnicity
DUMB ASS NIGGAS FROM DC I SWEATER GAWD I HATE NIGGERS SOMETIMES. GET MORGAN AND LLS THE FUCK OUTTA HERE!!!!!!!,ethnicity
Fuck u dumb nigger,ethnicity
"@user: FUCK OBAMA, dumb ass nigger uh...bitch!!!",ethnicity
"@user: FUCK OBAMA, dumb ass nigger smh... rude... just ignorant",ethnicity
@user ur dumb as fuck nigger,ethnicity
"@user STOP THE WORLD HIPHOP IS GAY AS FUCK, AINT NOBODY EXPOSING SO IM LOOKING @user AS SUSPECTS #ZULUNATION R U Dumb Nigger?",ethnicity
@user STFU YOU DUMB FUCKING FUCK NIGGER,ethnicity
"“@user: FUCK OBAMA, dumb ass nigger”&lt;~~~~~",ethnicity
"@user nigger, nigga. Still dumb as fuck!",ethnicity
"@user @user Welp... RT ""@user: FUCK ALL THESE DUMB ASS NIGGERS THAT DECIDED TO FOLLOW ME!""",ethnicity
"“@user: “@user: FUCK OBAMA, dumb ass nigger” Dont Get Lil Reesed Bitch” bitch",ethnicity
@user @user you just dumb as fuck nigger.,ethnicity
"@user fuck you, dumb nigger.",ethnicity
"sooooo u mad? you gon be aight RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
@user nah fuck you. You dumb nigger,ethnicity
Fuck Riko and Jade dumb niggers — Ok http://ask.fm/a/31afn2k5,ethnicity
“@user: TAKE THAT YOU FUCKING NIGGERS! ZIMMERMAN NOT GUILTY! YEAH BITCH FUCK TRAYVON DUMB ASS NIGGER https://twitter.com/PhonkyTown/status/356232317569744896/photo/1” WOW.,ethnicity
"FUCK OUT MY MENTIONS YOU DUMB NIGGER ""@user: @user NIGGA""",ethnicity
"RT @user: FUCK OBAMA, dumb ass nigger http://lockerz.com/s/259498313",ethnicity
"@user: FUCK OBAMA, dumb ass nigger ctfuuuu bitch yu maaaddd af ctfu",ethnicity
@user dumb nigger fuck shit,ethnicity
Fuck Dumb Niggers,ethnicity
Lmfao get em bruh fuck that black dude ! RT @user: @user @user @user dumb ass niggers,ethnicity
"@user @user WHICH IS DUMB CUS WHITE PEOPLE ALL SEE US AS ""Niggers"" FUCK WER U FROM IF U DARK SKIN OR LIGHTSKIN U A NIGGER",ethnicity
"WHY NOT ITS UR OPINION NO ONE IS GNA ATTACK U ILL BE TBE FIRST ONZ TO BITE THEKR ANKLES (unless it zeina, o ly zeina and me can drag u)",ethnicity
@user: @user @user HAHAHAHA FUCK YOU DUMB ASS NIGGER. YOUR THE REASON US WHITES HATE BLACK PEOPLE,ethnicity
@user @user fuck you dumb niggers,ethnicity
"Dfl, hurt“@user: FUCK OBAMA, dumb ass nigger”",ethnicity
